title,url,address,description,detailed_date,lat,lon
Silent Book Club – Gemeinsam lesen in der Bibliothek,https://www.gratis-in-berlin.de/heute/item/2074703-silent-book-club-gemeinsam-lesen-in-der-bibliothek,Badstr  39 13357  Berlin,,"Jeden letzten Donnerstag
						 - Anfangszeit: 19:00 Uhr",52.553614,13.3794962
Wechselausstellung: Ostblicke. Fotografien von Sophie Kirchner und Philipp Baumgarten (Di - So),https://www.gratis-in-berlin.de/heute/item/2070889-wechselausstellung-ostblicke-fotografien-von-sophie-kirchner-und-philipp-baumgarten-di-so,Knaackstraße 97 10435 Berlin,,Donnerstag 02.10.2025 bis Sonntag 12.04.2026									   - Anfangszeit: :00 Uhr,52.5402922,13.4140783
Systemrelevant: Frauen in Herrscherfamilien (Mi - Mo),https://www.gratis-in-berlin.de/heute/item/2075913-systemrelevant-frauen-in-herrscherfamilien-mi-mo,"Humboldt Forum, Schloßplatz 10178 Berlin",,Freitag 28.11.2025 bis Montag 03.08.2026									   - Anfangszeit: 10:30 Uhr,52.5172152,13.4007352
Kiez-Café im Interkulturellen Garten Lichtenberg,https://www.gratis-in-berlin.de/heute/item/2074340-kiez-cafe-im-interkulturellen-garten-lichtenberg,Liebenwalderstraße 12 13055 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 15:00 Uhr",52.5521203,13.3636355
Art4All - alle Ausstellungen frei in der Neuen Nationalgalerie (16 - 20 Uhr frei),https://www.gratis-in-berlin.de/heute/item/2058607-art4all-alle-ausstellungen-frei-in-der-neuen-nationalgalerie-16-20-uhr-frei,Potsdamer Str. 50 10785  Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 16:00 Uhr",52.5070409,13.3676212
Unterstützung und Beratung für pflegende Angehörige,https://www.gratis-in-berlin.de/heute/item/2074333-unterstuetzung-und-beratung-fuer-pflegende-angehoerige,Schulze,,"Jeden Donnerstag
						 - Anfangszeit: 13:00 Uhr",42.4244666,-83.1690246
Jazz im Schlot am Donnerstag (aber Sommerpause),https://www.gratis-in-berlin.de/heute/item/200965-jazz-im-schlot-am-donnerstag-aber-sommerpause,Berlin Germany,,"Jeden Donnerstag
						 - Anfangszeit: :00 Uhr",52.5173885,13.3951309
Gemeinsam handarbeiten,https://www.gratis-in-berlin.de/heute/item/2065800-gemeinsam-stricken,Torstraße 190 10115 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 15:00 Uhr",52.528111,13.392888
Leseclub für Kinder (6 - 8 Jahren) in der Heinrich-Schulz-Bibliothek - Charlottenburg,https://www.gratis-in-berlin.de/heute/item/2074235-leseclub-fuer-kinder-6-8-jahren,Otto,,"Jeden Donnerstag
						 - Anfangszeit: 15:00 Uhr",42.356173,-78.8317
Kostenloses Kieztraining: Ganzkörpertraining,https://www.gratis-in-berlin.de/heute/item/2074139-kostenloses-kieztraining-ganzkoerpertraining,Leopoldplatz 13347 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 19:00 Uhr",52.5463833,13.3591672
Tee und Texte,https://www.gratis-in-berlin.de/heute/item/2074225-tee-und-texte,Blücherplatz 1 10961 Berlin,,"Jeden 4. Donnerstag
						 - Anfangszeit: 17:30 Uhr",52.4965672,13.3924936
offener Handarbeitstreff in der Bibliothek,https://www.gratis-in-berlin.de/heute/item/2073920-offener-handarbeitstreff-in-der-bibliothek,Nehringstraße 10 14059 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 12:00 Uhr",52.5145468,13.2939985
Schnuppern am Klavier,https://www.gratis-in-berlin.de/heute/item/2065796-schnuppern-am-klavier,Brunnenstrasse  145 10115 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 16:00 Uhr",52.5372159,13.3964436
Spiele-Nachmitag für alle ab 06.11.2025,https://www.gratis-in-berlin.de/heute/item/2075769-spiele-nachmitag-fuer-alle,Prerower Platz 2 13051 Berlin,,"Alle 14 Tage Donnerstag
						 - Anfangszeit: 15:00 Uhr",52.5649762,13.5061185
Führung durch Ausstellung: Mission:Reflexion – Eine kritische Entdeckungsreise,https://www.gratis-in-berlin.de/heute/item/2072082-ausstellung-mission-reflexion-eine-kritische-entdeckungsreise,Georgenkirchstr.  69,,"Jeden 1. Donnerstag
						 - Anfangszeit: 16:00 Uhr",52.5268304,13.4261258
Doppelkopf in Berlin Mitte (Kreuzberg),https://www.gratis-in-berlin.de/heute/item/2073555-doppelkopf-in-berlin-mitte-kreuzberg,Annenstraße 13 10179 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 19:00 Uhr",52.5094268,13.4121795
Expats in Berlin English Comedy at Art City People,https://www.gratis-in-berlin.de/heute/item/2073067-expats-in-berlin-english-comedy-at-art-city-people,Oranienburger Str. 32 10117 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 20:00 Uhr",52.5255763,13.3939581
Präventiv gegen Betrug,https://www.gratis-in-berlin.de/heute/item/2072599-praeventiv-gegen-betrug,Brandenburgische Str. 2 10713 Berlin,,"Jeden 1. Donnerstag
						 - Anfangszeit: 13:30 Uhr",52.4870631,13.3197762
Rap & Vocal Recording,https://www.gratis-in-berlin.de/heute/item/2071640-rap-vocal-recording,Weinmeisterstraße 15 10178 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 16:00 Uhr",52.5256955,13.4049509
Spieleabend für Erwachsene,https://www.gratis-in-berlin.de/heute/item/2072489-spieleabend-fuer-erwachsene,Rüdesheimer Straße 14 14197 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 17:00 Uhr",52.4713645,13.3134389
Reparatur-Café Mariendorf jeden 1. und 3. Donnerstag im Monat,https://www.gratis-in-berlin.de/heute/item/2056673-reparatu-cafe-mariendorf,Dirschelweg 1 12109 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 16:00 Uhr",52.4447662,13.3995619
Sport im Park: Fit durch Bewegung - Turnen für alle in Moabit,https://www.gratis-in-berlin.de/heute/item/2054931-sport-im-park-in-bewegung-kommen-aktvierung-nach-dem-lockdown,Lehrter Straße 24E 10557 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 17:00 Uhr",52.5316298,13.3616113
Seniorenbegegnungsstätte Otawi-Treff - Gedächtnistraining,https://www.gratis-in-berlin.de/heute/item/2070876-seniorenbegegnungsstaette-otawi-treff-gedaechtnistraining,Otawistr.  46 13351 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 12:00 Uhr",52.552964,13.3371351
"An die Pinsel, fertig, los! Kreativangebot Kindermuseum unterm Dach in Lichtenrade",https://www.gratis-in-berlin.de/heute/item/2058537-mit-liebe-gemacht-herzige-schachteln-basteln,Steinstraße  41 12307 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 14:00 Uhr",52.3878731,13.3971538
Digital-Café,https://www.gratis-in-berlin.de/heute/item/2070842-digital-cafe,Berliner Str. 120 13189 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 14:00 Uhr",52.568454,13.4123577
Inklusive Laufgruppe,https://www.gratis-in-berlin.de/heute/item/2070831-inklusive-laufgruppe,Cantianstraße  24 10437 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 15:30 Uhr",52.5435005,13.4078817
Cyanotypie - Blaudruck / Cyanotype - Blueprinting,https://www.gratis-in-berlin.de/heute/item/2069562-cyanotypie-blaudruck-cyanotype-bluprinting,Weinmeisterstr. 15 10178 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 17:00 Uhr",52.5256955,13.4049509
Jazz im MIM (Musikinstrumenten-Museum),https://www.gratis-in-berlin.de/heute/item/2005285-jazz-im-mim,Tiergartenstraße 1 10785 Berlin Germany,,"Jeden letzten Donnerstag
						 - Anfangszeit: 19:00 Uhr",52.5104782,13.3708207
Kultur für alle in Lichtenberg,https://www.gratis-in-berlin.de/heute/item/2069438-kultur-fuer-alle-in-lichtenberg,Weitlingstr.  89 10317 Berlin Berlin,,"Jeden 3. Donnerstag
						 - Anfangszeit: 14:00 Uhr",52.5030961,13.4945233
3D-Werkstatt / 3D-Studio,https://www.gratis-in-berlin.de/heute/item/2066243-medienwerkstatt,Weinmeisterstr.  15 10178 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 15:30 Uhr",52.5256955,13.4049509
Stand Up Comedy Show im Mastul (Wedding),https://www.gratis-in-berlin.de/heute/item/2069338-stand-up-comedy-show-im-mastul-wedding,Liebenwalderstraße 33 13347 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 20:00 Uhr",52.5523084,13.3582009
Zeichencafé / Drawing Café,https://www.gratis-in-berlin.de/heute/item/2066285-zeichencafe,Weinmeisterstr.  15 10178 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 17:00 Uhr",52.5256955,13.4049509
Singen für Kinder im Paul Gerhardt Stift,https://www.gratis-in-berlin.de/heute/item/2068518-singen-fuer-kinder-im-paul-gerhardt-stift,Müllerstraße  56,,"Jeden Donnerstag
						 - Anfangszeit: 16:00 Uhr",52.5538414,13.3464866
Holzwürmer in Aktion,https://www.gratis-in-berlin.de/heute/item/2028858-kreativhaus-e-v-holzhuette,Fischerinsel  3 10179 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 15:00 Uhr",52.5133662,13.4097893
LeihPunkt,https://www.gratis-in-berlin.de/heute/item/2061582-leihpunkt,Friedenstraße 34 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 16:00 Uhr",52.5221531,13.4344658
Indietanzbar im Bohnengold,https://www.gratis-in-berlin.de/heute/item/2061061-indieparty-im-bohnengold,Reichenberger Straße 153 10999 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 23:00 Uhr",52.4975635,13.424255
"Modern Jive Tanzkurs, Donnerstag, nahe S Hermannstrasse (auch ohne TanzpartnerIn)",https://www.gratis-in-berlin.de/heute/item/2065019-modern-jive-tanzkurs-donnerstag-nahe-s-hermannstrasse-auch-ohne-tanzpartnerin,Hertastr. 11 12051 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 19:30 Uhr",52.4657212,13.4340533
Tabar Comedy,https://www.gratis-in-berlin.de/heute/item/2066396-tabar-comedy,Alt,,"Jeden letzten Donnerstag
						 - Anfangszeit: 20:00 Uhr",44.2923205,24.4663072
JazzJamSession,https://www.gratis-in-berlin.de/heute/item/2065687-jazzjamsession,Eichborndamm / Alt,,"Jeden Donnerstag
						 - Anfangszeit: 20:30 Uhr",52.5876929,13.3241791
Alfred Hrdlicka - Der Plötzenseer Totentanz,https://www.gratis-in-berlin.de/heute/item/2011031-der-ploetzenseer-totentanz-von-alfred-hrdlicka,Heckerdamm 226 13627 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 16:00 Uhr",52.5398235,13.3000742
Brettspiele in Spandau,https://www.gratis-in-berlin.de/heute/item/2006403-brettspiele-in-spandau,Groenerstrasse 20 13585 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 18:30 Uhr",52.5431626,13.2035835
Spielenachmittag für Erwachsene in der Kiezoase - immer donnerstags,https://www.gratis-in-berlin.de/heute/item/2065344-spielenachmittag-fuer-erwachsene-in-der-kiezoase-immer-donnerstags,Barbarossastraße 65 10781 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 15:00 Uhr",52.491945,13.3524589
„Lesbennetzwerk in Schöneberg“,https://www.gratis-in-berlin.de/heute/item/2010615-kreativwerkstatt,Potsdamer Straße 139 10783 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 18:00 Uhr",52.4967592,13.3618488
Spielen und Deutsch lernen im Familienzentrum Fischerinsel,https://www.gratis-in-berlin.de/heute/item/2050306-spielen-und-deutsch-lernen-im-familienzentrum-fischerinsel,Fischerinsel 3 10179 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 16:00 Uhr",52.5133662,13.4097893
Kinan's Comedy Lab - Wedding,https://www.gratis-in-berlin.de/heute/item/2063741-kinan-s-comedy-lab,Liebenwalder Str. 33 13347 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 20:00 Uhr",52.5523084,13.3582009
Spicy Comedy - Die Show,https://www.gratis-in-berlin.de/heute/item/2062357-spicy-comedy-die-show,Wühlischstr. 43 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 20:30 Uhr",52.5086513,13.4608863
StadtteilCafé im Stadtteilzentrum Kreativhaus auf der Fischerinsel,https://www.gratis-in-berlin.de/heute/item/2029034-cafe-coco-im-kreativhaus-e-v-berlin-mitte,Fischerinsel 3 10179 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 15:00 Uhr",52.5133662,13.4097893
Offenes Trommeln,https://www.gratis-in-berlin.de/heute/item/2020682-trommelgruppe,Straßmannstraße 17 10249 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 17:15 Uhr",52.5221762,13.4492572
Kostenlose Sportgruppe für 60+,https://www.gratis-in-berlin.de/heute/item/2062246-kostenlose-sportgruppe-fuer-60,Friedrichstraße 1 10969 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 16:00 Uhr",52.5000805,13.3923703
Open Stage- die offene Bühne im Artenschutztheater,https://www.gratis-in-berlin.de/heute/item/2001790-open-stage-die-offene-buehne-im-artenschutztheater,Lüneburger Str. 370 10557 Berlin Germany,,"Jeden 1. Donnerstag
						 - Anfangszeit: :00 Uhr",52.5213611,13.3600703
Treffen der ADFC-Stadtteilgruppe Steglitz-Zehlendorf,https://www.gratis-in-berlin.de/heute/item/2058207-treffen-der-adfc-stadtteilgruppe-steglitz-zehlendorf,Hindenburgdamm 28 12203 Berlin,,"Jeden 1. Donnerstag
						 - Anfangszeit: 19:00 Uhr",52.4390033,13.3164483
Fitness Bootcamp - Friedrichshain (Velodrom),https://www.gratis-in-berlin.de/heute/item/2055320-fitness-bootcamp-friedrichshain-velodrom,Paul,,"Jeden Donnerstag
						 - Anfangszeit: 18:30 Uhr",50.0896383,-5.5464449
Live-Musik donnerstags 19Uhr,https://www.gratis-in-berlin.de/heute/item/2072032-live-musik-donnerstags-19uhr,Pestalozzistraße  83 10627 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: 19:00 Uhr",52.5077452,13.3087858
Männerstammtisch 60+,https://www.gratis-in-berlin.de/heute/item/2070882-maennerstammtisch-60,Otawistr.  46 13351 Berlin,,"Jeden Donnerstag
						 - Anfangszeit: :00 Uhr",52.552964,13.3371351
Orgelführung in der St. Marienkirche,https://www.gratis-in-berlin.de/heute/item/2061446-orgelfuehrung-in-der-st-marienkirche,Karl,,"Jeden Donnerstag
						 - Anfangszeit: 12:00 Uhr",50.0419792,6.8028082
