title,url,address,lat,lon
Comedy for the Twisted Open Mic!,https://www.gratis-in-berlin.de/heute/item/2062206-comedy-for-the-twisted-open-mic,Bergstraße 2 10115 Berlin,52.529586,13.3958605
Psychologische Beratung,https://www.gratis-in-berlin.de/heute/item/2065802-psychologische-beratung,Torstraße 190 10115 Berlin,52.5280997,13.3928139
Schreibwerkstatt in der Bibliothek Totschka,https://www.gratis-in-berlin.de/heute/item/2065429-schreibwerkstatt-in-der-bibliothek-totschka,Prenzlauer Allee 216 10405 Berlin,52.5352315,13.4214631
Gladiatorentraining in Berlin/ Spandau,https://www.gratis-in-berlin.de/heute/item/2031328-gladiatorentraining-in-berlin-spandau,Neuendorfer Straße 68 13585 Berlin,52.5514441,13.2065532
RetroGaming mit dem Computerspielemuseum,https://www.gratis-in-berlin.de/heute/item/2058850-retrogaming-mit-dem-computerspielemuseum,Frankfurter Allee 14A 10245 Berlin,52.514551,13.4570531
Spieltreff Kreuzberg-Süd (Urbanstr.),https://www.gratis-in-berlin.de/heute/item/2002369-spieltreff-in-kreuzberg-sued-urbanstr,Urbanstrasse  21 10961 Berlin,52.4929721,13.4075946
Mineralogische Sammlungen der TU,https://www.gratis-in-berlin.de/heute/item/2008888-mineralogische-sammlungen-der-tu,Ernst,50.1439361,7.2242359
Jazzkitchen im Mastul,https://www.gratis-in-berlin.de/heute/item/2040850-jazzkitchen-im-mastul,LIebenwalderstr.  33 13347 Berlin,52.5523084,13.3582009
Free Beer — Friday— Ma’s Comedy Club Pop-Up — Comedy in English,https://www.gratis-in-berlin.de/heute/item/2064531-free-beer-friday-ma-s-comedy-club-pop-up-comedy-in-english,Brüsseler Str. 37 13353 Berlin,52.5462101,13.348835
Skat jeden Freitag um 18.00 Uhr,https://www.gratis-in-berlin.de/heute/item/2062896-skat-jeden-freitag-um-18-00-uhr,Grünbergerstr 10318 Berlin,52.51095,13.4618583
KiezKreativ,https://www.gratis-in-berlin.de/heute/item/2061233-kuenstlerische-druckgraphik,Berlin,52.5173885,13.3951309
KiezKreativ,https://www.gratis-in-berlin.de/heute/item/2061232-kuenstlerische-druckgraphik,Berlin,52.5173885,13.3951309
Hallo Nachbarn!,https://www.gratis-in-berlin.de/heute/item/2059179-hallo-nachbarn,Anna,39.0204311,-0.6461361
Brandenburgischer Landtag Potsdam: Besichtigung und Führungen Stadtschloss,https://www.gratis-in-berlin.de/heute/item/2013321-brandenburgischer-landtag-potsdam-besichtigung-und-fuehrungen-stadtschloss,Alter Markt 1 14467 Potsdam Germany,52.3949862,13.0610216
Critical Mass Fahrradtour,https://www.gratis-in-berlin.de/heute/item/2012804-critical-mass-fahrradtour,Berlin,52.5173885,13.3951309
