title,category,venue,address,date,url,lat,lon
In Ecclesia: Corvus Corax,Musik/Konzert,Passionskirche,"Marheinekeplatz 1-2, 10961 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/musik+konzert/1465.2855837417/,52.4891497,13.3943454
SWEAT (anthem),Bühne/Schauspiel,Tanzfabrik Wedding in den Uferstudios,"Uferstr. 23, 13357 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/buehne+schauspiel/1465.10098763/,52.5519575,13.3749883
The Fool,Sonstiges,KulchaBox,"Donaustr. 39, 12043 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/sonstiges/1465.2865768170/,52.4806882,13.4384079
Thomas Kammeier & Friends - Champagner-PopUp im Gasometer SKY,Sonstiges,Gasometer,"EUREF-Campus 17, 10829 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/sonstiges/1465.2864240296/,52.4813911,13.3564296
Letzte Tanzstelle vor der Weihnachtsgrenze mit Echte Ärzte,Musik/Konzert,Kesselhaus,"Knaackstr. 97, 10435 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/musik+konzert/1465.2858976749/,52.5402922,13.4140783
Palazzo Dinner-Show „Nachtschwärmer“,Sonstiges,Spiegelpalast am Bahnhof Zoo,"Hertzallee 41, 10787 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/sonstiges/1465.2866176108/,52.5100608,13.3327722
Wenn Ediths Glocken läuten Vol. 22,Bühne/Kabarett,BKA,"Mehringdamm 34, 10961 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/buehne+kabarett/1465.10096225/,52.4936405,13.3876998
"Die Höchste Eisenbahn, support: Juli Glide & Mom",Musik/Konzert,Huxleys Neue Welt,"Hasenheide 107–113, 10967 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/musik+konzert/1465.2853790462/,52.4864896,13.4217418
Kinky Boots – The Musical,Bühne/Kabarett,Admiralspalast,"Friedrichstr. 101, 10117 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/buehne+kabarett/1465.10096695/,52.5207714,13.3889021
Stage Night X-MAS Special w/ BLUE ALIEN & Axxi Oma,Musik/Konzert,Baergarten,"Schnellerstr. 137, 12439 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/musik+konzert/1465.2860675538/,52.4596503,13.5055975
Der Traumzauberbaum,Sonstiges,Zeiss-Großplanetarium,"Prenzlauer Allee 80, 10405 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/sonstiges/1465.10030324/,52.5430569,13.4281438
The Clock,Ausstellung/Museen,Neue Nationalgalerie,"Potsdamer Str. 50, 10785 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30005170/,52.5070409,13.3676212
Weihnachten im Tierpark,Sonstiges,Tierpark Berlin,"Am Tierpark 125, 10319 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/sonstiges/1465.2852859498/,52.5036353,13.5248264
50 Jahre Karat,Musik/Konzert,Max-Schmeling-Halle,"Am Falkplatz 1, 10437 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/musik+konzert/1465.2853790383/,52.545836,13.4061087
Crazy X Oppenheimer,Bühne/Schauspiel,Theater Thikwa,"Fidicinstr. 40, 10965 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/buehne+schauspiel/1465.10098546/,52.4872353,13.3883628
Xmas Shop in der Kopenhagener,Handel/Markt,MEHMET’s HALLOUMI DÖNER BY BAMYA,"Kopenhagener Str., 10437 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/handel+markt/1465.2864192661/,52.5490301,13.4078844
On Water. WasserWissen in Berlin,Ausstellung/Museen,Humboldt Forum,"Schloßplatz, 10178 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30005240/,52.516714,13.4031305
Eine Weihnachtsgeschichte,Bühne/Kabarett,Bluemax Theater,"Marlene-Dietrich-Pl. 4, 10785 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/buehne+kabarett/1465.2850914051/,52.506926,13.3733397
I'm not here forrrrr…,Ausstellung/Andere Orte,Gropius Bau,"Niederkirchnerstr. 7, 10963 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.30005224/,52.5066209,13.3819472
Ignorance is Bliss,Bühne/Schauspiel,Sophiensaele,"Sophienstr. 18, 10178 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/buehne+schauspiel/1465.10098234/,52.5258825,13.4016022
Konstellationen,Ausstellung/Andere Orte,Gropius Bau,"Niederkirchnerstr. 7, 10963 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.30005223/,52.5066209,13.3819472
"Make a travel deep of your inside, and don’t forget me to take",Ausstellung/Andere Orte,PalaisPopulaire,"Unter den Linden 5, 10117 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.30005184/,52.5171465,13.3961451
Off score,Ausstellung/Museen,Hamburger Bahnhof - Nationalgalerie der Gegenwart,"Invalidenstr. 50-51, 10557 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004900/,52.52844,13.3720386
Syrigana,Ausstellung/Museen,Hamburger Bahnhof - Nationalgalerie der Gegenwart,"Invalidenstr. 50-51, 10557 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004899/,52.52844,13.3720386
Wintermarkt Schloßplatz,Handel/Markt,Humboldt Forum,"Schloßplatz, 10178 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/handel+markt/1465.2855470143/,52.516714,13.4031305
"""Immer wieder muss die Welt neu gesehen werden""",Ausstellung/Museen,Brücke-Museum,"Bussardsteig 9, 14195 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30005280/,52.4669327,13.2747539
Comic-Stipendium 2025,Ausstellung/Museen,Museum für Kommunikation,"Leipziger Str. 16, 10117 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30005154/,52.5099308,13.3872552
Dioskuren - Der geschenkte Tag,Ausstellung/Museen,Neues Museum,"Bodestr. 1-3, 10178 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30005054/,52.520862,13.3982661
Flucht,Ausstellung/Museen,Museum Europäischer Kulturen,"Arnimallee 25, 14195 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004990/,52.455519,13.2926911
Haus Lemke - Die Möbel von Mies van der Rohe und Lilly Reich,Ausstellung/Museen,Kunstgewerbemuseum Tiergarten,"Matthäikirchpl. 4/6, 10785 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30005290/,52.5084425,13.3677277
"Heute noch, morgen schon",Ausstellung/Museen,Nikolaikirche,"Nikolaikirchpl., 10178 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30005244/,52.5168734,13.4075394
"Im Visier! Lovis Corinth, die Nationalgalerie und die Aktion ""Entartete Kunst""",Ausstellung/Museen,Alte Nationalgalerie,"Bodestraße 1-3, 10178 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004998/,52.520862,13.3982661
Käthe Kollwitz - Stille Kraft,Ausstellung/Museen,Käthe-Kollwitz-Museum,"Spandauer Damm 10, 14059 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.2853615592/,52.5206424,13.2927104
Max Ernst bis Dorothea Tanning. Netzwerke des Surrealismus,Ausstellung/Museen,Neue Nationalgalerie,"Potsdamer Str. 50, 10785 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004952/,52.5070409,13.3676212
Möglichkeiten einer Insel. Denken in Bildern von Gerstenberg bis Scharf,Ausstellung/Museen,Sammlung Scharf-Gerstenberg,"Schloßstr. 70, 14059 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30005275/,52.5192239,13.2971723
Natur und deutsche Geschichte. Glaube - Biologie - Macht,Ausstellung/Museen,Deutsches Historisches Museum,"Unter den Linden 2, 10117 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004821/,52.5177477,13.3970225
Raoul Hausmann. Vision. Provokation. Dada.,Ausstellung/Museen,Berlinische Galerie,"Alte Jakobstr. 124-128, 10969 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004958/,52.5039063,13.3982331
Wundertüte Xmas,Musik/Party,Crack Bellmer Bar,"Revaler Str. 99, 10245 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/musik+party/1465.2863769373/,52.5064417,13.4572149
Into the Woods,Bühne/Schauspiel,Theater im Delphi,"Gustav-Adolf-Str. 2, 13086 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/buehne+schauspiel/1465.10097886/,52.5519035,13.4311632
Passando,Ausstellung/Galerien,"erstererster - Raum für Kunst, Design und Neues Arbeiten","Pappelallee 69, 10439 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/ausstellung+galerien/1465.2858977128/,52.5448276,13.4161267
Pudding - Letzte Wiese,Musik/Party,About Blank,"Markgrafendamm 24c, 10245 Berlin",Fr. 19.12,https://www.tip-berlin.de/event/musik+party/1465.2855837554/,52.5024767,13.466302
